"CFR";"loa"
15672;13.33
15673;6.33
15674;6.27
15675;6.79
15676;13.32
15677;13.44
15678;13.9
15679;4.45
1568;7.18
15680;7.01
15681;10.1
15682;13.99
15683;13.5
15684;6.75
15685;13.43
15686;14.34
15687;13.48
15688;13.9507692307692
15689;7.39
1569;6.58
15690;5.38
15691;7.2
15692;7.04
15693;14.24
15694;12.97
15695;6.29
15696;7.32
15697;13.99
15698;7.64
15699;13.52
157;4.32
1570;12.01
15700;13.95
15701;14.7077777777778
15702;12.15
15703;13.29
15704;10.11
15705;6.76
15706;7.24
15707;14.16
15708;5.5
15709;5.4
1571;8.88
15710;7.1
15711;7.96
15712;7.59
15713;6.55
15714;6
15715;6.05
15716;4.14
15717;21.1
15718;6.98
15719;8.25
1572;14.1
15720;25.75
15721;7.91636363636364
15722;6.52
15723;16.7
15724;19.3
15725;20.87
15726;7.15
15727;25.21
15728;7.63
15729;6.65
1573;8.58
15730;25.65
15731;20.22
15732;22.52
15733;21.15
15734;22.6
15736;6.95
15737;5.05
15738;16.53
15739;19.7
1574;9.42
15740;6.45
15741;7.85
15742;6.04
15743;6.6
15744;22.79
15745;5.98
15746;6.18
15747;7.2
15748;6.9
15749;8.05
1575;10.37
15750;19.32
15751;7.39
15752;19.3
15754;26.38
15755;7.15
15756;8.35
15757;25.9
15758;25.1
15759;7.58
1576;10.07
15760;25.37
15761;6.05
15762;29.25
15763;6.73
15764;8.3
15765;7.6
15766;13.37
15767;6.75
15768;6.4
15770;7.4
15771;7.6
15772;16.5
15773;7.28
15774;7.585
15775;6.8
15777;13.7
15778;21.53
15779;6.53
1578;10.1
15780;7.45
15781;8.63
15782;10.5
15783;8.35
15784;7.2
15785;6.55
15786;6.67
15787;21.97
15788;7.2
15789;20.48
1579;10.95
15790;7.71090909090909
15791;6.58
15792;6.2
15793;9.76
15794;7.5
15795;6.84
15796;6.7
15797;6.3
15798;12.37
15799;8.87
158;29.35
1580;10.39
15800;7.25
15801;8.37
15802;7.25
15803;10.1
15804;17.95
15805;4.82
15806;8.25
15807;23.54
15808;7.2
15809;23.14
1581;11.8
15810;5.57
15811;22.85
15812;8
15813;13.46
15814;21.15
15815;7.17333333333333
15816;5.932
15817;5.62
15818;21.59
15819;19.75
1582;12.65
15820;19.16
15821;5.82
15822;18.81
15823;6.55
15824;19.68
15825;7.7
15826;6.62
15827;6.68
15828;6.6
15829;19.23
1583;13.3
15830;23.1
15831;21.75
15832;7.1
15833;8.4
15834;30.65
15835;13.5
15836;6.1
15837;19.3
15838;8.23
15839;4.9
1584;21.06
15840;5.28
15844;7.995
15845;8.95
15847;6.15
1585;9.79
15851;21.57
15852;4.3
15855;20.3
15856;22.07
15857;22.45
15858;5.28
15859;22.7
1586;7.85
15860;25.14
15861;4.7
15862;24.71
15863;22.33
15864;23.01
15865;22.15
15866;27.73
15867;25.16
15868;25.43
15869;26.73
1587;27.92
15871;29.42
15872;25.7
15873;24.42
15874;6.4
15875;5.05
15876;6.25
15877;6.25
15878;7.5
15879;6.61
1588;8.34
15880;12.2
15881;4.65
15882;9.51
15884;7.65769230769231
15885;4.965
15886;9.25
15887;8.16428571428571
15888;4.8
15889;6.4
1589;13.98
15890;7.8
15891;5.35
15892;4.76
15893;7.45
15894;8.85
15895;5.3
15896;7.65
15897;5.5
15898;5.1
15899;9.1
159;24.5
1590;12.7
15900;10.8
15901;10.6
15902;18.3
15903;10.8
15904;11.96
15905;14.15
15906;9.62
15907;17.6142857142857
15908;11.9090909090909
15909;12.05
1591;13
15910;12.53
15912;11.75
15913;11.35
15914;11.05
15915;5.12
15916;7.4
15917;14.6
15918;7.772
15919;20
1592;13.2
15920;10.95
15921;6.00333333333333
15922;15.3
15923;11.5
15924;6.25
15925;5.92
15926;9.35
15927;17.6
15928;12.91
15929;13
1593;11
15930;8.06
15931;7.8
15932;8.8
15933;18.27
15934;15.93
15935;14.08
15936;5.85
15937;18.32
15938;17.5
15939;12
1594;13.28
15940;16
15941;19.25
15942;18
15943;7.48538461538462
15944;12.0525
15945;8.21
15946;17.73
15947;19.89
15948;15.0972727272727
15949;8.47
1595;10.95
15950;10
15951;12.45
15952;9.98
15953;9.26
15954;6.3
15955;10.9428571428571
15956;5.95
15957;5.665
15958;8.4
15959;25.6
1596;5.68
15960;6.32
15961;15.75
15962;13.35
15963;5.8
15964;13
15965;15.43
15966;10.5
15967;10.4
15968;13.98
15969;12.68
1597;10.36
15970;19.38
15971;21.4
15972;7.13
15973;4.85
15974;13.1445454545455
15975;11.5
15976;6.26
15977;7.68
15978;18.06
15979;6
1598;9.82
15980;15.63
15981;7.83
15982;16.61
15983;7.55
15984;24.55
15985;16.1545454545455
15986;13.33
15987;9.7825
15988;5.3
15989;18.68
1599;11.4
15990;6
15991;5.5
15992;12.7
15993;7.96
15994;15.13
15995;9.1
15996;5.65
15997;6.25
15998;5.05
15999;10.47
160;27.2
1600;11.69
16000;8.9
16001;12.3
16002;7.6
16003;5.6
16004;19.1
16005;7.78
16006;9.12
16007;21.0016666666667
16008;6.39
16009;11.68
1601;9.9
16010;22.5
16011;12.6055555555556
16012;7.15
16013;15.58
16014;13.1
16015;11.9
16016;7.8
16017;12.2
16018;4.96
16019;10.3
1602;11.55
16020;13.55
16021;23.2257142857143
16022;12.9
16023;12.24
16024;11.05
16025;22.3
16026;20.9
16027;7.07
16028;8.05
16029;12.4
1603;7.17
16030;27.03
16031;22.15
16032;24.85
16033;20.75
16034;21.25
16035;21.78
16036;20.7
16037;10.15
16038;13.5
16039;7.1
1604;19.42
16040;6.19461538461538
16041;13.15
16042;15.92
16043;12.84
16044;5
16046;7.91
16047;11.6
16048;12.7
16049;8.06
1605;20.33
16050;13.23
16051;13.55
16052;9.15
16053;24.57
16054;11.41
16055;16.57
16057;16.35
16058;10.85
16059;13.15
1606;20.59
16060;26.3371428571429
16061;28.52
16062;20.6
16063;12.81
16064;7
16065;20.8
16066;29
16067;7.56142857142857
16069;19.6
1607;20.06
16070;6.6
16071;12.51
16072;9
16073;6.7
16074;6.95
16075;18.4
16076;5.93142857142857
16077;16.32
16078;6.85
16079;5.96
1608;28.95
16080;5.4
16081;5
16082;7.5
16083;6.18
16084;16.39
16085;19.75
16086;5.69
16087;10.49
16088;20.35
16089;27.68
1609;22.8966666666667
16090;31.88
16092;6.09
16093;8.84
16094;3.7
16095;6.7
16096;5.95
16097;4.63
16099;5.9
161;27.8
1610;26.56
16100;16.2
16101;6.58
16103;21.681
16104;8.6
16105;7
16107;7.7
16108;21
16109;8.08
1611;9
16110;20.1
16111;9.35
16112;12.55
16113;8.7
16114;8.35
16115;18.65
16116;7.4
16117;11.77
16118;22.75
16119;11.4
1612;11.73
16120;8.6
16121;5.7
16122;13.7
16123;11.4
16124;8.43
16125;17.6146153846154
16126;5.68
16128;14.7
16129;8.5
1613;16.3
16130;19.28
16131;6.8
16132;8.4
16133;4.45
16134;10.85
16135;10.68
16136;8.12
16137;16.35
16138;8.72
16139;20.75
1614;29.45
16140;18.45
16141;9
16142;11.8363636363636
16143;5.9
16144;11.4333333333333
16145;12.358
16146;6.9
16147;9.6
16148;12.55
16149;21.39
1615;17.32
16150;21.44
16151;9.3
16152;19.54
16153;7.15
16154;16.1428571428571
16155;5.9
16156;18.8
16157;22.05
16158;6.1
16159;20.75
1616;11.07
16160;21.18
16161;18.31
16162;9.35
16163;21.25
16164;12.8
16165;9.4
16166;21.35
16167;5.72
16168;6.4
16169;10.4
1617;12.58
16170;9.9
16171;7.67
16172;8.84
16173;6.65
16174;21.5
16175;7.65
16176;12.506
16177;9.4
1618;11.58
16180;17.3
16181;9.65
16182;24.13
16183;30
16184;9.96
16185;20.48
16186;19.91
16188;9.7
16189;19.16
1619;13.17
16190;20.52
16191;21.88
16193;22.37
16194;10.875
16195;13.21
16196;12.4
16197;12.86
16198;10.3
16199;16.06
162;9.57
1620;12.9
16200;7.55
16201;7.25
16202;18.7076923076923
16203;10.8
16204;6.1
16205;6.3
16206;5.81
16207;5.7
16209;9.33
1621;11.85
16210;9
16211;11.4
16212;19.9
16213;5.1
16214;22.7357142857143
16215;23.8
16216;8.15
16217;7.71
16218;8.45
1622;13.7
16223;4.8
16226;7.4
16227;11.2009090909091
16228;11.88
16229;8.5
1623;12.52
16231;9.5
16232;10.3
16233;7.4
16234;7.65
16235;17.73
16236;6.75
16238;8.75
16239;9.2
1624;21.07
16240;10.8142857142857
16241;9.15
16242;9.885
16243;5.5
16244;5.8
16245;6.6
16247;8.2
16248;11.48
16249;7.22
1625;10.78
16250;6.2
16251;7.23333333333333
16252;8.2
16253;6.98555555555556
16254;9.15
16255;5
16256;6.8
16257;6.6
16258;9.3
16259;5.9
1626;16.43
16260;12.05
16261;4.85
16263;15.35
16264;8.85
16266;7.95
16268;9.62
16269;12.9636363636364
1627;7.6
16270;7.88
16271;15.05
16272;6.7
16273;8.4
16274;4.45
16275;6.85
16276;7.47
16277;5.72
16278;7.4
16279;6.65
1628;8.74
16280;7.13
16281;6.45
16282;6.5
16283;5.75
16284;8.35
16285;6.1
16286;7.18
16287;7.8
16288;6.25
16289;7.6
1629;12.31
16290;6.91
16291;6.38090909090909
16292;10.8
16293;4.44
16294;6.41
16295;4.79272727272727
16296;4.72857142857143
16297;8.05
16298;7.075
16299;5.05
163;22.3
1630;11.05
16300;6.95
16301;9.21
16302;4.85
16303;5.48
16304;10.81
16305;7.45
16306;12.1833333333333
16307;6.16
16308;12.85
16309;12.85
1631;11.09
16310;5.4
16311;12.05
16312;5.4
16313;8.51
16314;7.85
16315;10.03
16316;8
16317;5.56
16318;6.18571428571429
16319;11.65
1632;11.92
16320;18.15
16321;9.41
16322;6.68
16323;12.06
16324;4.8
16325;6.9775
16326;6.39
16327;6.4
16328;5.7
16329;4.65
1633;6.89
16330;6.86
16332;5.85
16333;11.1
16334;5.35
16335;19.65
16336;6.6
16337;5.8
16338;12.8
16339;5.32
1634;9.74
16340;6.24
16341;18.2
16342;5.678
16343;5
16344;5.95
16345;4.94
16346;6.39545454545455
16347;5.3
16348;6.2
16349;5.6
1635;11.38
16350;6.03272727272727
16351;6.46777777777778
16352;6.16
16353;5.75
16354;19.5
16355;19.3
16356;6.05333333333333
16359;7.65
1636;12.08
16360;20.25
16361;5.65
16362;6.7
16363;6.06
16364;6.1
16365;15.35
16366;7.22
16367;19.85
16368;5.55
1637;18.65
16371;5.6
16372;5.04
16373;7.85
16374;7.68
16375;11.55
16376;8.52
16377;7.41
16378;8.2
16379;15.52
1638;27.55
16380;6.93
16381;5
16382;6.79
16383;11.8
16384;10.5
16385;11.92
16386;8.8
16387;9
16388;12.33
16389;10.2
1639;13.5
16390;9.19
16391;7.05666666666667
16392;6.6
16393;3.8
16394;4
16395;6.17
16396;6
16397;13.15
16398;5.44636363636364
16399;11.78
164;12.82
1640;27.6
16400;7.18
16401;5.01
16402;5.8
16403;6.26
16404;5.4
16405;6.53
16406;7.3
16407;5.8
16408;6.12
16409;8.65
1641;12.33
16410;4.65
16411;4.75
16412;7.51
16413;4.75
16415;5.5
16416;7.5
16417;6.1
16418;4.72
1642;18.92
16420;16.4
16421;6.13
16422;12.74
16423;7.14
16424;7.98
16425;6.8
16426;11.97
16427;7.88
16428;6.93
16429;6.65
1643;12.05
16430;9.06
16431;18.86
16432;6.94
16433;5.69
16434;7.72
16435;7.83
16436;13.22
16437;9.35
16438;12.51
16439;10.29
1644;9.07
16440;11.85
16441;5.33
16442;9.08
16443;13.25
16444;4.69
16445;9.59
16446;10.71
16447;10.86
16448;9.74
16449;4.3
1645;9.11
16450;6.45
16451;7
16452;6.55
16453;5.75
16454;6.55
16455;7
16456;5.3
16457;6.36461538461538
16459;6.25
1646;12.35
16460;5.75
16461;9.35
16462;6.07
16463;5.73
16464;13.75
16465;8.01
16466;6.15
16467;9.2
16468;6.15
16469;6.27
1647;7.33
16471;6.35
16472;6.34
16473;6.44
16474;7
16476;6.15
16477;9.67
16478;5.62285714285714
16479;11.9
1648;18.5
16480;7.25
16481;5.6
16482;8.3
16483;11.83
16484;14
16485;15.92
16486;5.83
16487;5.35
16488;5.6
16489;5.65
1649;11.36
16490;5.7
16492;6.72
16493;7.8
16494;5.9
16497;5.85
16498;7.67
16499;5.91
1650;26.85
16500;7.07
16501;6.5
16502;6.5
16503;6.77
16504;6.57428571428571
16505;5.99666666666667
16506;6.55
16507;6.5
16508;6.18
16509;7.75
1651;9.78
16510;14.28
16512;6.15
16513;5.78
16514;6.5
16515;11.75
16516;6.65
16517;7.3
16518;8.44
16519;7.5
1652;9.99
16520;8.82
16521;6.4
16522;5.75
16523;7.3
16524;6.36
16526;9.65
16527;9.5
16528;9.7
16529;11.07
1653;12.19
16530;10.12
16531;12.28
16532;10.31
16533;10.12
16534;10.25
16535;11.2
16536;11.75
16537;10.8
16538;15.58
16539;14.35
1654;15.47
16540;16.1
16541;14.9
16542;10.55
16543;11.21
16544;12.71
16545;14.86
16546;14.82
16547;12.75
16548;12.08
16549;13.3
1655;15.2
16550;13.51
16551;11.6
16552;9.1
16553;20.61
16554;11.91
16555;16.38
16556;11.65
16557;12.95
16558;4.98
1656;10.42
16560;13.11
16561;20.82
16562;13.62
16563;12.38
16564;7.67
16565;7.9
16566;12.84
16567;7.9
16568;14
16569;13.77
1657;7.59
16570;13.4045454545455
16571;12.92
16572;13.58
16573;13.325
16574;13
16575;13.2
16576;7.9
16577;11.86
16578;7.83
16579;11.1
1658;12.8
16580;6.1
16581;10.9
16582;12.79
16583;7
16584;11.7
16585;15.1776923076923
16586;13.07
16587;14.67
16588;14.86
16589;10.83
1659;8.42
16590;14.8
16591;7.63
16592;8
16593;8.2
16594;10.7
16595;12.05
16596;12
16597;10.1
16598;12.65
16599;10
166;23.8
1660;9.71
16600;9.8
16601;10.3
16602;11.1
16603;18.23
16604;12.39
16605;10.7
16606;9.33
16607;12.35
16608;9.88333333333333
16609;12.2
1661;6.62
16610;13.68
16611;13.67
16612;12.65
16613;12.24
16614;13.4
16615;13.16
16616;14.15
16617;12.88
16618;13.9
16619;13.04
16620;10.7
16621;13.32
16622;12.28
16623;11.02
16624;13.1
16625;10.24
16626;11.3
16627;17.2
16628;14.98
16629;14.11
16630;8.95
16631;13.11
16632;13.08
16633;14.7
16634;14.5
16635;12.94
16636;13.4
16637;11.5
16638;12.76
16639;12.83
1664;7.03857142857143
16640;12.97
16641;16.7363636363636
16642;13.06
16643;13.13
16644;9.88
16645;12.95
16646;6.5
16647;8.13
16648;8
1665;7.38
16650;9.8
16651;7.3
16652;10.55
16653;10.02
16654;7.7
16655;8.94
16656;8.2
16657;11.75
16658;9.79
16659;8.4
16660;9.5
16661;7.65
16662;9.02
16663;10.6
16664;10.8
16665;10.85
16666;11.9
16667;12.75
16668;11.19
16669;7.6
1667;6.99
16670;11.4388888888889
16671;8.2
16673;10.69
16674;11.5
16675;9.65
16676;11.86
16677;11.45
16678;10.48
16679;12
1668;7.51
16680;8.1
16681;9.65
16682;10.6
16683;9.29
16684;9.77
16685;9.43
16686;9.32
16687;11.07
16688;10.17
16689;11.97
1669;7.76
16690;9.81
16691;11.8
16692;11.8
16693;9.15
16694;11.4
16695;10.8
16696;10.92
16697;8.13
16698;10.7
16699;11.52
167;20.2
1670;10.33125
16700;9.5
16701;8
16702;10.83
16703;10.12
16704;11.9
16705;12.18
16706;11.36
16707;9.9
16708;10.18
16709;10
1671;9.04
16710;11.37
16711;11.9
16712;11.88
16713;11.78
16714;7.05
16715;10.2
16716;11.9
16717;12.45
16718;11.15
16719;8.3
1672;7.35
16720;12.45
16721;9.25
16722;12.6
16723;12.36
16724;8.55
16725;9.06
16726;10
16727;13.4
16728;11.2
16729;11.77
1673;7.1
16730;10.43
16731;11.79
16732;12.65
16733;12.12
16734;9.65
16735;10.95
16736;10.2
16737;10.71
16738;13.7
16739;12.47
16740;12.56
16741;10.5728571428571
16742;9.9
16743;9.45
16744;8.80375
16745;9.5
16746;12.26
16747;10.06
16748;9.55
16749;13.38
1675;4.43
16750;12.8
16751;9.85
16752;14.1857142857143
16753;9.05
16754;11.5
16755;12.74
16756;12.7
16757;12.45
16758;12.2
16759;13.5
1676;12.01
16760;13.6
16761;9
16762;6.59
16763;10.7
16764;12.5
16765;12.34
16766;13.32
16767;11.15
16768;12.38
16769;11.51
1677;7.90846153846154
16770;13.02
16771;8.73
16772;13.8
16773;12.26
16774;10.4
16775;12.69
16776;13.29
16777;10
16778;12.28
16779;11.92
1678;4.96875
16780;7.9
16781;12
16782;12.81
16783;12.7
16784;11.95
16785;8.85
16786;8.27
16787;8.9
16788;8.75
16789;9.7
1679;12.34
16790;10.7
16791;9.2
16792;10.58
16793;10.3
16795;9.97
16796;9.22
16797;11.06
16798;10.9
16799;9.8
168;27.4
1680;13.36
16800;10.74
16801;9.42
16803;10.67
16804;10.275
16805;9.26
16806;8.86
16807;9.05
16808;8.90625
16809;9.35
1681;9.47
16810;9.1
16812;7.96
16813;8.45
16814;9.4
16815;10.1
16816;11.29
16818;7.17
16819;10.4
1682;7.986
16820;9.18
16821;11.85
16822;10.4
16823;11.08
16824;10.56
16825;9.3
16826;9.42
16828;8.3
16829;10.45
1683;10.65
16830;11.6
16831;10.71
16832;14.5
16833;8.89
16834;12.21
16835;8.02
16836;9.6
16837;9.6
16838;10.7
16839;8.9
1684;13.93
16840;10.64
16841;8.18
16842;13.6
16843;12.85
16844;11.35
16845;11.02
16846;8.35
16847;8.9
16848;9.6
16849;8.6
16850;9.8
16851;4.9
16852;5.58
16853;6.3
16854;6.12
16855;14.89
16856;6.37
16857;6.1
16858;6
16859;4.2
1686;5.11
16860;5.5
16861;6.3
16862;5.95
16863;15.27
16864;6.86
16865;4.6
16866;6.05
16867;9.95
16868;10.1
16869;6.66
16870;8.8
16871;8.45
16872;8.27857142857143
16873;8.4
16874;6.725
16875;9.55
16876;10.1911111111111
16877;8.95
16878;5.48
16879;7.666
16880;6.13
16881;5.65
16882;12.05
16883;16.28
16884;6.03
16885;7.49
16886;9.35
16887;9.72
16888;6.18
16889;10.1
1689;6.04
16890;14.33
16892;5.84
16893;11.8
16894;5.38
16895;12.7
16896;10.41
16897;9.77
16898;6.4
16899;6.35
169;27.1
1690;8.06
16900;10.9
16901;11.68
16902;14.39
16903;13.93
16904;5.6
16905;4.3
16906;6.26666666666667
16907;5.95
16908;6.1
16909;6
16911;8.5
16912;15.8
16913;14.97
16914;11.05
16915;17
16916;12.4
16917;15.93
16918;11.76
16919;15.17
1692;13.41
16920;16.86
16921;14.7
16922;13.57
16923;5.38
16924;5.12
16925;11.94
16926;11.76
16927;9.84
16928;7.97
16929;8.6
1693;12.6
16930;12.78
16931;8
16932;9.85
16933;12.7
16934;10.105
16935;16.39
16936;7.88
16937;6.45
16938;13.78
16939;6.86
1694;6.12
16940;8.8
16941;5.75
16942;6.59
16943;12.5
16944;11.7
16945;12.95
16946;6.45
16947;8.6
16948;11.04
16949;14.7566666666667
1695;8.72
16950;12.5
16951;6.65
16952;13.45
16953;6.7
16954;11.9
16955;9.82
16956;17.75
16957;12.06
16958;11.9
16959;12.57
1696;9.71
16960;10.68
16961;11.15
16963;13.75
16964;10.27
16965;5.86
16966;12.3
16967;10.95
16968;10.88
16969;11.4
1697;18.3
16970;15.54
16971;10.98
16972;6.87
16973;10.88
16974;11.25
16975;11.3
16976;12.89
16977;8.5
16978;7.18
16979;7.75
1698;4.85
16980;12.9
16981;9.8
16982;14.5622222222222
16983;9.4
16984;8.24
16985;6.32
16986;13.9
16987;5.65
16988;18.74
16989;18.74
1699;5.87
16990;17.22
16991;16.65
16992;13.23
16993;5.17
16994;16.8
16995;19.45
16996;8.45
16997;9.43
16998;7.57
16999;8.23
17;9.05
170;27.54
1700;6.82
17000;9.47
17002;9
17003;10.25
17004;8.42
17005;8.58
17006;7.65
17007;9.76
17008;16.575
17009;7.47
1701;8.1
17010;8.85
17011;10.38
17012;8.07
17013;8.5
17014;8
17015;7.34
17016;7.55
17017;6.67
17018;6.5
17019;6.17
1702;9.1
17020;7.3
17021;6.2
17022;13.6
17023;9.7
17024;10.55
17025;7.8
17026;12.4
17027;9.35
17028;8.29571428571429
17029;12.2
1703;12.88
17030;7.09571428571429
17031;7.04
17032;11.34
17033;11.3
17034;10.34
17035;5.4
17036;12.6
17037;16.35
17038;13.16
17039;9.96
1704;8
17040;10.95
17041;8.45
17042;13.95
17043;13.53
17044;12.95
17045;13.8
17046;13.7
17047;11.38
17048;12.7
17049;11.19
1705;6.73
17050;11.83
17052;10.874
17053;10.1
17054;7.34
17057;10.5
17058;13
17059;7
17060;8.2
17061;10.12
17062;8.675
17063;29.71
17064;30.11
17065;49.94
17066;8.54
17068;13.52
17069;11.82
1707;5.97
17070;12.93
17071;14.4
17072;18.8
17073;14.23
17074;14.62
17075;6.51
17076;16.69
17077;16.1
17078;10.15
17079;11.91
1708;6.47
17080;15.39
17081;14.91
17082;17.84
17083;15.71
17084;16.3
17085;6.18
17086;7.12
17087;20.2
17088;21
17089;17.34
1709;7.05
17090;18.68
17091;15.5
17092;21.42
17093;19.9
17094;8.81
17095;18.09
17096;7.46
17097;5.56
17098;8.89
17099;28.05
171;26.82
1710;7.97
17100;7.49
17101;6.31
17102;8.84
17103;19.9
17104;6.75
17105;19.11
17106;7.2
17107;18.8
17109;18
1711;9.3
17110;11.57
17111;17.3
17112;19.008
17113;21.56
17114;13.5127272727273
17115;9.79
17116;8.05
17117;20.35
17118;6.9
17119;25.28
1712;9.35
17120;11.1
17121;4.66
17122;7.85
17123;6.81
17124;13
17125;14.9
17126;24.76
17127;5.4
17128;4.87555555555556
17129;5.91
1713;8.7
17130;7.09
17131;10.06
17132;4.9
17133;5.19
17134;5.05
17135;5.34
17136;5.58
17137;13.47
17138;4.92
17139;5.9
1714;9.75
17140;4.4
17141;4.83
17142;7.61
17143;4.25
17144;4.22
17145;5.1
17146;15.49
17147;9.05
17148;16.7
17149;7.42
1715;8.7
17150;5.67
17151;7.92
17152;15.88
17153;8.2
17154;15.14
17155;26.18
17156;6.23
17157;6.65
17158;21.8663636363636
17159;5.38
1716;4.75
17160;11.4
17161;7.5
17162;9.48
17163;8.1
17164;4.68
17165;10.75
17166;12.5
17167;6.21
17168;27.54
17169;7.02
1717;7.72
17170;19.95
17171;11.95
17172;6.8
17173;7.99
17174;5.94
17175;6.75
17176;15.75
17177;6.85
17178;4.82
17179;9.34
1718;11.95
17180;6.51
17181;4.92
17182;20.02
17183;14.09
17184;16.87
17185;6.06
17187;6
17188;5.3
17189;4.75
17190;8.26
17191;6.83
17192;21.93
17193;7.17
17194;11.18
17195;19.9
17196;5.98
17197;8.7
17198;5
17199;5.6
172;5.71
1720;8.4
17200;7.04
17201;26.8364285714286
17202;5.6
17203;6.95
17204;7.35
17205;5.6
17206;17.78
17207;13.77
17208;6.23
17209;11.9966666666667
1721;13.9
17210;5.1
17211;4.95
17212;7.34
17213;5.39285714285714
17214;5.44285714285714
17215;6.03
17216;6.63
17217;5.19
17218;4.93
17219;5.82
1722;9.8
17220;8.64
17221;13.55
17222;4.15
17223;16.95
17224;7.88
17225;5.51
17226;21.29
17227;7.02
17228;8
17229;3.88
1723;12.5
17230;9.19
17231;21.56
17232;21.4
17233;34.8
17234;8.4
17235;24.9
17236;4.68
17237;5.35
17238;5.22
17239;14
1724;9.05
17240;14.8125
17241;24.4
17242;8.84
17243;17.43
17244;26.5
17245;24.56
17246;8.38
17247;26.12
17248;28.04
17249;7.84
1725;9.92
17250;6.83
17251;6.2
17253;12.43
17254;8.5
17255;13
17256;8.62
17257;7.92
17258;20.76
17259;21.4257142857143
1726;14.5666666666667
17260;17.18
17261;7.73
17262;6.9
17263;5.97
17264;14.7
17265;16.75
17266;11.95
17267;10.83
17268;12.4
17269;8.42
1727;13.95
17270;13.07
17271;9.23
17272;19.93
17273;4.9
17274;4.54
17275;4.5
17276;6.7
17277;4.5
17278;4.98
1728;5.729
17280;5.62
17281;5.5
17282;4.45
17283;5
17285;5.43
17286;4.83
17287;4.82
17288;4.95
17289;5.94
1729;5.77
17290;4.69
17291;4.98
17292;5.4
17293;9
17294;4.12
17295;10.32
17296;8.32
17297;10.55
17298;10.85
17299;8.15
173;8.1
1730;8.46
17300;12.35
17301;22.1
17302;20.9
17303;8.8
17304;8.74
17305;15.3
17306;20
17307;11.95
17308;11.8
17309;20.52
1731;11.61
17310;19.8
17311;16.34
17312;12.38
17313;9.38
17314;13.98
17315;13.35
17316;14.5
17317;12.19
17318;10.25
17319;16.9
1732;6.4
17320;16.32
17321;19.9
17322;9.25
17323;14.33
17324;11.95
17325;15
17326;22.87
17327;15.54
17328;17.6
17329;7.84
1733;9.75
17330;23.5081818181818
17331;5.3
17332;28.83
17333;7.6
17334;9.1
17335;10.45
17336;8.15
17337;7.25
17338;14.1
17339;6.16
1734;9.15
17340;5.6
17342;8.95
17343;22
17344;9.5
17345;10.5
17346;12.76
17347;8.35
17348;8.08
17349;5.08
1735;7.50857142857143
17350;6.03
17351;7.15
17352;7.03
17353;7.21
17354;4.87
17355;5.72
17356;6
17357;6.8
17358;5.28
17359;7.12
17360;6.25
17361;6.4
17362;4.84
17363;5.5
17364;6
17365;5.26
17366;6.78
17367;6.04
17368;6
17369;6.2
1737;6.27
17370;4.6
17371;4.1
17372;6.15
17373;5.61
17374;4.92
17375;7.6
17376;4.75
17377;5.66
17378;4.6
17379;5.05
17380;6.24
17382;8
17383;5.5
17384;6
17385;5.7
17386;10.48
17387;5.2
17388;4.25
17389;8
1739;9.89
17390;13.55
17391;10.15
17392;6.05555555555556
17393;7.1
17394;14.26
17395;7.15
17396;6.5
17397;8.82
17398;12.68
17399;5.15
174;27.3728571428571
1740;6.98
17400;5.64
17401;6.86222222222222
17402;4.9
17403;7.05
17404;5.74
17405;12.75
17406;6.4
17407;9.07
17408;9.2
17409;6.8
1741;8.65
17410;9.71875
17411;6.14
17412;6.32
17413;7.35857142857143
17414;6.9
17415;7.13714285714286
17416;6.73
17417;6.37
17418;8.4
17419;16.75
1742;5.776
17420;12.94
17421;11.7
17422;7.2
17423;20.7
17424;9.2
17425;6.6
17427;8.4
17428;7.02
17429;9.75
1743;10.05
17430;7.15
17431;9.97
17433;7.28
17434;8.7
17435;8.85
17436;5.014
17437;8.8
17438;9.72
17439;12.6
1744;11.48
17441;8.5
17442;17.15
17443;6.3
17444;8
17445;14.9
17446;16.5
17447;7
17449;14.6
17450;12.94
17451;11.5
17453;5.85
17454;16.26
17455;8.55
17456;10.46
17457;4.5
17458;4.4
17459;8.11
1746;11.35
17460;10.12
17461;9.615
17462;10.5914285714286
17463;9.12
17464;10.43
17465;14.79
17467;9.35
17468;10.402
17469;7.83
1747;11.85
17470;7.72
17471;5.99333333333333
17472;8.5
17473;5.85
17474;7.6
17475;5.9
17476;6
17477;8.96
17478;8.26
17479;5.7
1748;12.2
17480;8.45
17481;14.3
17482;6.15
17483;6
17484;7.1
17485;7.95
17486;6.4
17487;10
17488;6.9
17489;4.65
1749;6.94
17490;4.7
17491;6.27
17492;6.275
17493;7.4
17494;5.995
17495;6.43
17496;5.8
17497;6.46
17498;6
175;19.4
1750;12.75
17500;6.9
17501;8.23
17502;9.6
17503;9.79
17504;10.7
17505;14.95
17506;5.97
17507;14.67
17508;22.8
17509;9.7
1751;9.2
17510;12.88
17511;5.02
17512;5.57
17513;5.41428571428571
17514;5.67454545454545
17515;5.66
17516;5.54
17517;4.9
17518;7.15
17519;5.3
1752;14.25
17520;4.14
17521;6.2
17522;13.41
17523;10.82
17524;7.1
17525;11.94
17526;7.06
17527;14.55
17528;13.23
17529;10.47
1753;9.85
17530;7.51
17531;7.78214285714286
17532;4.7
17533;5.48
17534;7.08
17535;14.05
17536;4.6
17537;7.37
17538;8.21142857142857
17539;6.58875
